"","StateVar","replID","treatment","timeID","timeAfterExposure","dose_uM","dose_uMadj","timepoints","data4modelInterpol","data4modelReal","timeID_orig"
"204","MDM2",1,"NIT",15,14,5.99,5.99,14,0.900375343927387,0.900375343927387,10
"205","MDM2",1,"NIT",16,NA,5.99,5.99,15,0.885904154239677,NA,NA
"206","MDM2",1,"NIT",17,15.5,5.99,5.99,16,0.879359861917191,0.884202581306666,11
"207","MDM2",1,"NIT",18,17,5.99,5.99,17,0.864325054723165,0.864325054723165,12
"208","MDM2",1,"NIT",19,18.5,5.99,5.99,18,0.849760186188672,0.838742005028436,13
"209","MDM2",1,"NIT",20,NA,5.99,5.99,19,0.823147517390128,NA,NA
"210","MDM2",1,"NIT",21,20,5.99,5.99,20,0.793623824793179,0.793623824793179,14
"211","MDM2",1,"NIT",22,NA,5.99,5.99,21,0.786177073131208,NA,NA
"212","MDM2",1,"NIT",23,21.5,5.99,5.99,22,0.78062811505952,0.78488713355477,15
"213","MDM2",1,"NIT",24,23,5.99,5.99,23,0.765433285718074,0.765433285718074,16
"214","MDM2",1,"NIT",25,24.5,5.99,5.99,24,0.749635948538859,0.744777656172835,17
"215","MDM2",1,"NIT",26,NA,5.99,5.99,25,0.743183659701784,NA,NA
"216","MDM2",1,"NIT",27,26,5.99,5.99,26,0.743924506181854,0.743924506181854,18
"217","MDM2",1,"NIT",28,NA,5.99,5.99,27,0.74122689963638,NA,NA
"218","MDM2",1,"NIT",29,27.5,5.99,5.99,28,0.738796426540163,0.739560965932956,19
"219","MDM2",1,"NIT",30,29,5.99,5.99,29,0.740483045523376,0.740483045523376,20
"220","MDM2",1,"NIT",31,30.5,5.99,5.99,30,0.745213743052479,0.746779668532629,21
"221","MDM2",1,"NIT",32,NA,5.99,5.99,31,0.74706946867608,NA,NA
"222","MDM2",1,"NIT",33,32,5.99,5.99,32,0.751565959749439,0.751565959749439,22
"223","MDM2",1,"NIT",34,NA,5.99,5.99,33,0.769375093104223,NA,NA
"224","MDM2",1,"NIT",35,33.5,5.99,5.99,34,0.782510736426423,0.777767583418515,23
"225","MDM2",1,"NIT",36,35,5.99,5.99,35,0.791745422050337,0.791745422050337,24
"226","MDM2",1,"NIT",37,36.5,5.99,5.99,36,0.813910333016351,0.823240639335949,25
"227","MDM2",1,"NIT",38,NA,5.99,5.99,37,0.827444456105545,NA,NA
"228","MDM2",1,"NIT",39,38,5.99,5.99,38,0.837757882703754,0.837757882703754,26
"229","MDM2",1,"NIT",40,NA,5.99,5.99,39,0.87106891437837,NA,NA
"230","MDM2",1,"NIT",41,39.5,5.99,5.99,40,0.891559167455387,0.885510852901447,27
"231","MDM2",1,"NIT",42,41,5.99,5.99,41,0.896469054889456,0.896469054889456,28
"232","MDM2",1,"NIT",43,42.5,5.99,5.99,42,0.917722035889876,0.927517613638958,29
"233","MDM2",1,"NIT",44,NA,5.99,5.99,43,0.931977964166186,NA,NA
"234","MDM2",1,"NIT",45,44,5.99,5.99,44,0.94467902170261,0.94467902170261,30
